index;Producto;Precio;Año;Mes;Origen
3355;;0.86 €;2018;8;MecaMadrid
3356;;0.79 €;2018;8;MecaMadrid
3357;CHAMPIÑON;1.52 €;2018;8;MecaMadrid
3358;CHIRIVIAS;1.35 €;2018;8;MecaMadrid
3359;COLES-REPOLLO;0.45 €;2018;8;MecaMadrid
3360;;1.28 €;2018;8;MecaMadrid
3361;COLIFLORES;1.90 €;2018;8;MecaMadrid
3362;CONGELADOS VEGETALES;0.00 €;2018;8;MecaMadrid
3363;CONSERVAS VEGETALES;0.00 €;2018;8;MecaMadrid
3364;CUARTA GAMA HORT.;0.00 €;2018;8;MecaMadrid
3365;ELABORADOS VEGETALES;0.00 €;2018;8;MecaMadrid
3366;ENDIVIAS;1.72 €;2018;8;MecaMadrid
3367;;1.00 €;2018;8;MecaMadrid
3368;ESCAROLAS;0.77 €;2018;8;MecaMadrid
3369;ESPARRAGOS;5.87 €;2018;8;MecaMadrid
3370;ESPINACAS;1.00 €;2018;8;MecaMadrid
3371;GRELOS;0.62 €;2018;8;MecaMadrid
3372;GUISANTES;2.50 €;2018;8;MecaMadrid
3373;HINOJO;1.25 €;2018;8;MecaMadrid
3374;JENGIBRE;1.50 €;2018;8;MecaMadrid
3375;JUDIAS VERDES;1.82 €;2018;8;MecaMadrid
3376;;2.30 €;2018;8;MecaMadrid
3377;LAUREL;0.33 €;2018;8;MecaMadrid
3378;LECHUGAS;0.77 €;2018;8;MecaMadrid
3379;;0.55 €;2018;8;MecaMadrid
3380;;0.37 €;2018;8;MecaMadrid
3381;;0.40 €;2018;8;MecaMadrid
3382;;0.62 €;2018;8;MecaMadrid
3383;LOMBARDA;0.46 €;2018;8;MecaMadrid
3384;MACHE;8.00 €;2018;8;MecaMadrid
3385;MAIZ;4.50 €;2018;8;MecaMadrid
3386;NABOS;0.80 €;2018;8;MecaMadrid
3387;ÑAME O YAME;1.50 €;2018;8;MecaMadrid
3388;PEPINOS;0.34 €;2018;8;MecaMadrid
3389;PEREJIL;0.75 €;2018;8;MecaMadrid
3390;PIMIENTOS;1.03 €;2018;8;MecaMadrid
3391;;1.88 €;2018;8;MecaMadrid
3392;;0.75 €;2018;8;MecaMadrid
3393;;1.66 €;2018;8;MecaMadrid
3394;PUERROS;0.96 €;2018;8;MecaMadrid
3395;QUINTA GAMA;0.00 €;2018;8;MecaMadrid
3396;RABANILLAS;0.00 €;2018;8;MecaMadrid
3397;RABANOS;0.56 €;2018;8;MecaMadrid
3398;REMOLACHA;1.44 €;2018;8;MecaMadrid
3399;ROMANESCU;3.50 €;2018;8;MecaMadrid
3400;SETAS;3.99 €;2018;8;MecaMadrid
3401;;4.50 €;2018;8;MecaMadrid
3402;TIRABEQUES;4.50 €;2018;8;MecaMadrid
3403;TOMATES;0.67 €;2018;8;MecaMadrid
3404;;1.36 €;2018;8;MecaMadrid
3405;;0.51 €;2018;8;MecaMadrid
3406;;0.57 €;2018;8;MecaMadrid
3407;;1.72 €;2018;8;MecaMadrid
3408;;0.53 €;2018;8;MecaMadrid
3409;;1.08 €;2018;8;MecaMadrid
3410;YUCA;1.10 €;2018;8;MecaMadrid
3411;ZANAHORIAS;1.12 €;2018;8;MecaMadrid
3412;;0.47 €;2018;8;MecaMadrid
3413;PATATAS;0.31 €;2018;8;MecaMadrid
3414;;0.39 €;2018;8;MecaMadrid
3415;;0.36 €;2018;8;MecaMadrid
3416;;0.47 €;2018;8;MecaMadrid
3417;ACEITUNAS;0.00 €;2018;8;MecaMadrid
3418;ACEITUNAS;3.46 €;2018;9;MecaMadrid
3419;AGUACATES;2.40 €;2018;9;MecaMadrid
3420;ALBARICOQUES;1.00 €;2018;9;MecaMadrid
3421;BANANITOS;6.33 €;2018;9;MecaMadrid
3422;CAQUIS;1.43 €;2018;9;MecaMadrid
3423;CASTAÑAS;3.50 €;2018;9;MecaMadrid
3424;CEREZAS;3.00 €;2018;9;MecaMadrid
3425;CHIRIMOYAS;2.76 €;2018;9;MecaMadrid
3426;CIRUELAS;1.00 €;2018;9;MecaMadrid
3427;;0.91 €;2018;9;MecaMadrid
3428;;1.60 €;2018;9;MecaMadrid
3429;COCOS;1.30 €;2018;9;MecaMadrid
3430;CUARTA GAMA FRUTAS;0.00 €;2018;9;MecaMadrid
3431;DATILES;10.20 €;2018;9;MecaMadrid
3432;FRAMBUESAS;11.00 €;2018;9;MecaMadrid
3433;FRESONES;4.15 €;2018;9;MecaMadrid
3434;FRUTA DE LA PASION;7.00 €;2018;9;MecaMadrid
3435;FRUTOS SECOS;14.40 €;2018;9;MecaMadrid
3436;;9.60 €;2018;9;MecaMadrid
3437;;1.95 €;2018;9;MecaMadrid
3438;;11.55 €;2018;9;MecaMadrid
3439;;2.30 €;2018;9;MecaMadrid
3440;;2.00 €;2018;9;MecaMadrid
3441;;2.10 €;2018;9;MecaMadrid
3442;GRANADAS;1.31 €;2018;9;MecaMadrid
3443;GROSELLA;10.40 €;2018;9;MecaMadrid
3444;GUAYABOS;6.33 €;2018;9;MecaMadrid
3445;HIGOS;2.06 €;2018;9;MecaMadrid
3446;;2.46 €;2018;9;MecaMadrid
3447;KIWI;3.41 €;2018;9;MecaMadrid
3448;;2.45 €;2018;9;MecaMadrid
3449;LIMA;1.98 €;2018;9;MecaMadrid
3450;LIMONES;1.41 €;2018;9;MecaMadrid
3451;;1.77 €;2018;9;MecaMadrid
3452;MANDARINAS;1.25 €;2018;9;MecaMadrid
3453;;0.96 €;2018;9;MecaMadrid
3454;;2.69 €;2018;9;MecaMadrid
3455;;1.75 €;2018;9;MecaMadrid
3456;;1.50 €;2018;9;MecaMadrid
3457;MANGOS;2.25 €;2018;9;MecaMadrid
3458;MANZANAS;1.08 €;2018;9;MecaMadrid
3459;;1.21 €;2018;9;MecaMadrid
3460;;1.69 €;2018;9;MecaMadrid
3461;;1.82 €;2018;9;MecaMadrid
3462;;2.24 €;2018;9;MecaMadrid
3463;;1.35 €;2018;9;MecaMadrid
3464;;1.03 €;2018;9;MecaMadrid
3465;;1.48 €;2018;9;MecaMadrid
3466;MARACUYA;7.20 €;2018;9;MecaMadrid
3467;MELOCOTONES;1.49 €;2018;9;MecaMadrid
3468;;0.98 €;2018;9;MecaMadrid
3469;;1.87 €;2018;9;MecaMadrid
3470;MELONES;0.97 €;2018;9;MecaMadrid
3471;;0.87 €;2018;9;MecaMadrid
3472;;0.40 €;2018;9;MecaMadrid
3473;;0.47 €;2018;9;MecaMadrid
3474;MEMBRILLOS;1.17 €;2018;9;MecaMadrid
3475;MORAS;11.00 €;2018;9;MecaMadrid
3476;NARANJAS;1.17 €;2018;9;MecaMadrid
3477;;0.95 €;2018;9;MecaMadrid
3478;;0.90 €;2018;9;MecaMadrid
3479;NASHI;1.55 €;2018;9;MecaMadrid
3480;NECTARINAS;1.19 €;2018;9;MecaMadrid
3481;NUECES;4.00 €;2018;9;MecaMadrid
3482;OCRA;3.75 €;2018;9;MecaMadrid
3483;PAPAYOS;2.89 €;2018;9;MecaMadrid
3484;PARAGUAYAS;1.49 €;2018;9;MecaMadrid
3485;;0.80 €;2018;9;MecaMadrid
3486;PERAS;0.75 €;2018;9;MecaMadrid
3487;;1.53 €;2018;9;MecaMadrid
3488;;1.25 €;2018;9;MecaMadrid
3489;;1.22 €;2018;9;MecaMadrid
3490;;1.40 €;2018;9;MecaMadrid
3491;PIÑAS;1.72 €;2018;9;MecaMadrid
3492;PLATANOS;1.78 €;2018;9;MecaMadrid
3493;;0.77 €;2018;9;MecaMadrid
3494;;1.17 €;2018;9;MecaMadrid
3495;POMELOS;0.90 €;2018;9;MecaMadrid
3496;SANDIAS;0.45 €;2018;9;MecaMadrid
3497;UVAS;1.28 €;2018;9;MecaMadrid
3498;;1.12 €;2018;9;MecaMadrid
3499;;0.77 €;2018;9;MecaMadrid
3500;;0.65 €;2018;9;MecaMadrid
3501;;2.00 €;2018;9;MecaMadrid
3502;;0.69 €;2018;9;MecaMadrid
3503;;1.96 €;2018;9;MecaMadrid
3504;;1.02 €;2018;9;MecaMadrid
3505;;1.93 €;2018;9;MecaMadrid
3506;;1.10 €;2018;9;MecaMadrid
3507;ACELGAS;0.65 €;2018;9;MecaMadrid
3508;AJOS;1.64 €;2018;9;MecaMadrid
3509;ALCACHOFAS;2.26 €;2018;9;MecaMadrid
3510;ALPICOCES;0.01 €;2018;9;MecaMadrid
3511;APIO;0.70 €;2018;9;MecaMadrid
3512;;1.00 €;2018;9;MecaMadrid
3513;BATATAS;0.90 €;2018;9;MecaMadrid
3514;BERENJENAS;1.34 €;2018;9;MecaMadrid
3515;BERROS;11.00 €;2018;9;MecaMadrid
3516;BONIATOS;1.60 €;2018;9;MecaMadrid
3517;BORRAJAS;1.50 €;2018;9;MecaMadrid
3518;BROCOLI;1.96 €;2018;9;MecaMadrid
3519;CALABACINES;0.65 €;2018;9;MecaMadrid
3520;CALABAZAS;0.60 €;2018;9;MecaMadrid
3521;;0.55 €;2018;9;MecaMadrid
3522;CARDOS;0.70 €;2018;9;MecaMadrid
3523;CEBOLLAS;2.60 €;2018;9;MecaMadrid
3524;;0.31 €;2018;9;MecaMadrid
3525;;0.46 €;2018;9;MecaMadrid
3526;;0.88 €;2018;9;MecaMadrid
3527;;0.79 €;2018;9;MecaMadrid
3528;CHAMPIÑON;1.50 €;2018;9;MecaMadrid
3529;CHIRIVIAS;1.35 €;2018;9;MecaMadrid
3530;COLES-REPOLLO;0.59 €;2018;9;MecaMadrid
3531;;1.00 €;2018;9;MecaMadrid
3532;COLIFLORES;2.61 €;2018;9;MecaMadrid
3533;CONGELADOS VEGETALES;0.00 €;2018;9;MecaMadrid
3534;CONSERVAS VEGETALES;0.00 €;2018;9;MecaMadrid
3535;CUARTA GAMA HORT.;0.00 €;2018;9;MecaMadrid
3536;ELABORADOS VEGETALES;0.00 €;2018;9;MecaMadrid
3537;ENDIVIAS;1.72 €;2018;9;MecaMadrid
3538;;1.00 €;2018;9;MecaMadrid
3539;ESCAROLAS;0.68 €;2018;9;MecaMadrid
3540;ESPARRAGOS;5.60 €;2018;9;MecaMadrid
3541;ESPINACAS;1.00 €;2018;9;MecaMadrid
3542;GRELOS;0.62 €;2018;9;MecaMadrid
3543;GUINDILLAS;2.50 €;2018;9;MecaMadrid
3544;;1.35 €;2018;9;MecaMadrid
3545;GUISANTES;2.50 €;2018;9;MecaMadrid
3546;HINOJO;1.50 €;2018;9;MecaMadrid
3547;JENGIBRE;1.83 €;2018;9;MecaMadrid
3548;JUDIAS VERDES;2.04 €;2018;9;MecaMadrid
3549;;2.75 €;2018;9;MecaMadrid
3550;LAUREL;0.33 €;2018;9;MecaMadrid
3551;LECHUGAS;0.85 €;2018;9;MecaMadrid
3552;;0.60 €;2018;9;MecaMadrid
3553;;0.37 €;2018;9;MecaMadrid
3554;;0.41 €;2018;9;MecaMadrid
3555;;0.56 €;2018;9;MecaMadrid
3556;LOMBARDA;0.48 €;2018;9;MecaMadrid
3557;MAIZ;3.86 €;2018;9;MecaMadrid
3558;NABOS;0.80 €;2018;9;MecaMadrid
3559;ÑAME O YAME;1.50 €;2018;9;MecaMadrid
3560;PEPINOS;0.72 €;2018;9;MecaMadrid
3561;PEREJIL;0.75 €;2018;9;MecaMadrid
3562;PIMIENTOS;1.03 €;2018;9;MecaMadrid
3563;;2.25 €;2018;9;MecaMadrid
3564;;0.79 €;2018;9;MecaMadrid
3565;;1.42 €;2018;9;MecaMadrid
3566;PRECOCINADOS VEGETALES;0.00 €;2018;9;MecaMadrid
3567;PUERROS;1.28 €;2018;9;MecaMadrid
3568;QUINTA GAMA;0.00 €;2018;9;MecaMadrid
3569;RABANILLAS;0.00 €;2018;9;MecaMadrid
3570;RABANOS;0.56 €;2018;9;MecaMadrid
3571;REMOLACHA;1.44 €;2018;9;MecaMadrid
3572;ROMANESCU;2.25 €;2018;9;MecaMadrid
3573;SETAS;24.00 €;2018;9;MecaMadrid
3574;;3.13 €;2018;9;MecaMadrid
3575;;4.50 €;2018;9;MecaMadrid
3576;;13.40 €;2018;9;MecaMadrid
3577;TIRABEQUES;4.50 €;2018;9;MecaMadrid
3578;TOMATES;0.95 €;2018;9;MecaMadrid
3579;;1.94 €;2018;9;MecaMadrid
3580;;1.22 €;2018;9;MecaMadrid
3581;;0.83 €;2018;9;MecaMadrid
3582;;2.11 €;2018;9;MecaMadrid
3583;;0.96 €;2018;9;MecaMadrid
3584;;2.18 €;2018;9;MecaMadrid
3585;YUCA;1.10 €;2018;9;MecaMadrid
3586;ZANAHORIAS;0.90 €;2018;9;MecaMadrid
3587;;0.45 €;2018;9;MecaMadrid
3588;PATATAS;0.31 €;2018;9;MecaMadrid
3589;;0.41 €;2018;9;MecaMadrid
3590;;0.57 €;2018;9;MecaMadrid
3591;;0.35 €;2018;9;MecaMadrid
3592;;0.55 €;2018;9;MecaMadrid
3593;ACEITUNAS;0.00 €;2018;9;MecaMadrid
3594;ACEITUNAS;3.46 €;2018;10;MecaMadrid
3595;AGUACATES;2.16 €;2018;10;MecaMadrid
3596;BREVAS;2.00 €;2018;10;MecaMadrid
3597;CAÑA DE AZUCAR;5.50 €;2018;10;MecaMadrid
3598;CAQUIS;1.04 €;2018;10;MecaMadrid
3599;;1.17 €;2018;10;MecaMadrid
3600;CASTAÑAS;3.91 €;2018;10;MecaMadrid
3601;CHIRIMOYAS;1.42 €;2018;10;MecaMadrid
3602;CIRUELAS;1.26 €;2018;10;MecaMadrid
3603;;1.00 €;2018;10;MecaMadrid
3604;;0.86 €;2018;10;MecaMadrid
3605;;0.95 €;2018;10;MecaMadrid
3606;;1.42 €;2018;10;MecaMadrid
3607;;2.00 €;2018;10;MecaMadrid
3608;COCOS;1.30 €;2018;10;MecaMadrid
3609;DATILES;10.20 €;2018;10;MecaMadrid
3610;FISALIS;8.00 €;2018;10;MecaMadrid
3611;FRAMBUESAS;11.00 €;2018;10;MecaMadrid
3612;FRESONES;4.32 €;2018;10;MecaMadrid
3613;FRUTA DE LA PASION;7.00 €;2018;10;MecaMadrid
3614;FRUTOS SECOS;14.40 €;2018;10;MecaMadrid
3615;;9.60 €;2018;10;MecaMadrid
3616;;1.95 €;2018;10;MecaMadrid
3617;;11.55 €;2018;10;MecaMadrid
3618;;2.30 €;2018;10;MecaMadrid
3619;;2.00 €;2018;10;MecaMadrid
3620;;2.10 €;2018;10;MecaMadrid
3621;GRANADAS;1.13 €;2018;10;MecaMadrid
3622;GUAYABOS;6.33 €;2018;10;MecaMadrid
3623;HIGO CHUMBO;1.30 €;2018;10;MecaMadrid
3624;HIGOS;2.27 €;2018;10;MecaMadrid
3625;;2.88 €;2018;10;MecaMadrid
3626;KIWI;3.71 €;2018;10;MecaMadrid
3627;;2.38 €;2018;10;MecaMadrid
3628;LIMA;1.72 €;2018;10;MecaMadrid
3629;LIMONES;1.30 €;2018;10;MecaMadrid
3630;;1.28 €;2018;10;MecaMadrid
3631;;1.31 €;2018;10;MecaMadrid
3632;MANDARINAS;1.92 €;2018;10;MecaMadrid
3633;;0.71 €;2018;10;MecaMadrid
3634;;2.46 €;2018;10;MecaMadrid
3635;;1.75 €;2018;10;MecaMadrid
3636;;1.38 €;2018;10;MecaMadrid
3637;MANGOS;1.59 €;2018;10;MecaMadrid
3638;MANZANAS;0.98 €;2018;10;MecaMadrid
3639;;1.10 €;2018;10;MecaMadrid
3640;;1.40 €;2018;10;MecaMadrid
3641;;1.37 €;2018;10;MecaMadrid
3642;;2.00 €;2018;10;MecaMadrid
3643;;1.15 €;2018;10;MecaMadrid
3644;;1.47 €;2018;10;MecaMadrid
3645;;1.05 €;2018;10;MecaMadrid
3646;MARACUYA;7.20 €;2018;10;MecaMadrid
3647;MELOCOTONES;1.57 €;2018;10;MecaMadrid
3648;;1.12 €;2018;10;MecaMadrid
3649;;2.27 €;2018;10;MecaMadrid
3650;MELONES;1.76 €;2018;10;MecaMadrid
3651;;1.57 €;2018;10;MecaMadrid
3652;;0.98 €;2018;10;MecaMadrid
3653;MEMBRILLOS;0.99 €;2018;10;MecaMadrid
3654;MORAS;11.00 €;2018;10;MecaMadrid
3655;NARANJAS;1.23 €;2018;10;MecaMadrid
3656;;0.81 €;2018;10;MecaMadrid
3657;;0.66 €;2018;10;MecaMadrid
3658;NECTARINAS;1.20 €;2018;10;MecaMadrid
3659;NUECES;4.00 €;2018;10;MecaMadrid
3660;PAPAYOS;2.89 €;2018;10;MecaMadrid
3661;PARAGUAYAS;2.25 €;2018;10;MecaMadrid
3662;PERAS;1.27 €;2018;10;MecaMadrid
3663;;1.08 €;2018;10;MecaMadrid
3664;;1.39 €;2018;10;MecaMadrid
3665;;1.55 €;2018;10;MecaMadrid
3666;;0.60 €;2018;10;MecaMadrid
3667;PIÑAS;1.40 €;2018;10;MecaMadrid
3668;PLATANOS;1.41 €;2018;10;MecaMadrid
3669;;0.71 €;2018;10;MecaMadrid
3670;;1.09 €;2018;10;MecaMadrid
3671;POMELOS;0.96 €;2018;10;MecaMadrid
3672;SANDIAS;0.81 €;2018;10;MecaMadrid
3673;UVAS;1.28 €;2018;10;MecaMadrid
3674;;1.22 €;2018;10;MecaMadrid
3675;;1.49 €;2018;10;MecaMadrid
3676;;1.08 €;2018;10;MecaMadrid
3677;;2.12 €;2018;10;MecaMadrid
3678;;1.74 €;2018;10;MecaMadrid
3679;;0.76 €;2018;10;MecaMadrid
3680;ACELGAS;0.74 €;2018;10;MecaMadrid
3681;AJOS;1.60 €;2018;10;MecaMadrid
3682;ALCACHOFAS;3.00 €;2018;10;MecaMadrid
3683;APIO;0.70 €;2018;10;MecaMadrid
3684;;1.06 €;2018;10;MecaMadrid
3685;BATATAS;0.90 €;2018;10;MecaMadrid
3686;BERENJENAS;1.06 €;2018;10;MecaMadrid
3687;BERROS;11.00 €;2018;10;MecaMadrid
3688;BONIATOS;1.05 €;2018;10;MecaMadrid
3689;BORRAJAS;1.37 €;2018;10;MecaMadrid
3690;BROCOLI;1.40 €;2018;10;MecaMadrid
3691;CALABACINES;1.01 €;2018;10;MecaMadrid
3692;CALABAZAS;0.60 €;2018;10;MecaMadrid
3693;;0.51 €;2018;10;MecaMadrid
3694;CARDOS;0.70 €;2018;10;MecaMadrid
3695;CARLOTAS;0.01 €;2018;10;MecaMadrid
3696;CEBOLLAS;2.60 €;2018;10;MecaMadrid
3697;;0.31 €;2018;10;MecaMadrid
3698;;0.52 €;2018;10;MecaMadrid
3699;;1.08 €;2018;10;MecaMadrid
3700;;0.82 €;2018;10;MecaMadrid
3701;CHAMPIÑON;1.57 €;2018;10;MecaMadrid
3702;CHIRIVIAS;1.35 €;2018;10;MecaMadrid
3703;COLES-REPOLLO;1.65 €;2018;10;MecaMadrid
3704;;0.54 €;2018;10;MecaMadrid
3705;;1.00 €;2018;10;MecaMadrid
3706;COLIFLORES;2.03 €;2018;10;MecaMadrid
3707;CONGELADOS VEGETALES;0.00 €;2018;10;MecaMadrid
3708;CONSERVAS VEGETALES;0.00 €;2018;10;MecaMadrid
3709;CUARTA GAMA HORT.;0.00 €;2018;10;MecaMadrid
3710;ELABORADOS VEGETALES;0.00 €;2018;10;MecaMadrid
3711;ENDIVIAS;1.72 €;2018;10;MecaMadrid
3712;;1.00 €;2018;10;MecaMadrid
3713;ESCAROLAS;0.65 €;2018;10;MecaMadrid
3714;ESPARRAGOS;5.44 €;2018;10;MecaMadrid
3715;;8.23 €;2018;10;MecaMadrid
3716;ESPINACAS;1.40 €;2018;10;MecaMadrid
3717;GRELOS;0.69 €;2018;10;MecaMadrid
3718;GUINDILLAS;2.50 €;2018;10;MecaMadrid
3719;;1.35 €;2018;10;MecaMadrid
3720;GUISANTES;2.50 €;2018;10;MecaMadrid
3721;HINOJO;1.50 €;2018;10;MecaMadrid
3722;JENGIBRE;1.85 €;2018;10;MecaMadrid
3723;JUDIAS VERDES;2.68 €;2018;10;MecaMadrid
3724;;3.38 €;2018;10;MecaMadrid
3725;LAUREL;0.33 €;2018;10;MecaMadrid
3726;LECHUGAS;0.48 €;2018;10;MecaMadrid
3727;;0.54 €;2018;10;MecaMadrid
3728;;0.51 €;2018;10;MecaMadrid
3729;;0.55 €;2018;10;MecaMadrid
3730;;0.46 €;2018;10;MecaMadrid
3731;;0.46 €;2018;10;MecaMadrid
3732;LOMBARDA;0.50 €;2018;10;MecaMadrid
3733;MACHE;8.00 €;2018;10;MecaMadrid
3734;MAIZ;2.75 €;2018;10;MecaMadrid
3735;NABOS;0.78 €;2018;10;MecaMadrid
3736;ÑAME O YAME;1.50 €;2018;10;MecaMadrid
3737;PEPINOS;1.05 €;2018;10;MecaMadrid
3738;PEREJIL;0.75 €;2018;10;MecaMadrid
3739;PIMIENTOS;1.13 €;2018;10;MecaMadrid
3740;;2.15 €;2018;10;MecaMadrid
3741;;1.05 €;2018;10;MecaMadrid
3742;;1.53 €;2018;10;MecaMadrid
3743;PUERROS;1.32 €;2018;10;MecaMadrid
3744;RABANOS;0.56 €;2018;10;MecaMadrid
3745;REMOLACHA;1.44 €;2018;10;MecaMadrid
3746;ROMANESCU;2.13 €;2018;10;MecaMadrid
3747;SETAS;23.62 €;2018;10;MecaMadrid
3748;;3.41 €;2018;10;MecaMadrid
3749;;4.55 €;2018;10;MecaMadrid
3750;;12.27 €;2018;10;MecaMadrid
3751;;18.00 €;2018;10;MecaMadrid
3752;TIRABEQUES;4.50 €;2018;10;MecaMadrid
3753;TOMATES;1.39 €;2018;10;MecaMadrid
3754;;2.14 €;2018;10;MecaMadrid
3755;;1.42 €;2018;10;MecaMadrid
3756;;1.07 €;2018;10;MecaMadrid
3757;;2.34 €;2018;10;MecaMadrid
3758;;1.09 €;2018;10;MecaMadrid
3759;;1.90 €;2018;10;MecaMadrid
3760;YUCA;1.10 €;2018;10;MecaMadrid
3761;ZANAHORIAS;0.94 €;2018;10;MecaMadrid
3762;;0.45 €;2018;10;MecaMadrid
3763;PATATAS;0.30 €;2018;10;MecaMadrid
3764;;0.40 €;2018;10;MecaMadrid
3765;;0.53 €;2018;10;MecaMadrid
3766;;0.36 €;2018;10;MecaMadrid
3767;;0.50 €;2018;10;MecaMadrid
3768;ACEITUNAS;0.00 €;2018;10;MecaMadrid
3769;ACEITUNAS;3.46 €;2018;11;MecaMadrid
3770;AGUACATES;2.92 €;2018;11;MecaMadrid
3771;AVELLANAS;5.50 €;2018;11;MecaMadrid
3772;CAQUIS;0.99 €;2018;11;MecaMadrid
3773;;1.25 €;2018;11;MecaMadrid
3774;CASTAÑAS;3.41 €;2018;11;MecaMadrid
3775;CEREZAS;15.00 €;2018;11;MecaMadrid
3776;CHIRIMOYAS;1.47 €;2018;11;MecaMadrid
3777;CIRUELAS;1.50 €;2018;11;MecaMadrid
3778;;1.06 €;2018;11;MecaMadrid
3779;;1.11 €;2018;11;MecaMadrid
3780;;1.24 €;2018;11;MecaMadrid
3781;COCOS;1.30 €;2018;11;MecaMadrid
3782;CUARTA GAMA FRUTAS;0.00 €;2018;11;MecaMadrid
3783;DATILES;10.20 €;2018;11;MecaMadrid
3784;FRAMBUESAS;11.00 €;2018;11;MecaMadrid
3785;FRESONES;6.26 €;2018;11;MecaMadrid
3786;FRUTA DE LA PASION;7.00 €;2018;11;MecaMadrid
3787;FRUTOS SECOS;14.40 €;2018;11;MecaMadrid
3788;;9.52 €;2018;11;MecaMadrid
3789;;2.03 €;2018;11;MecaMadrid
3790;;11.76 €;2018;11;MecaMadrid
3791;;2.31 €;2018;11;MecaMadrid
3792;;2.07 €;2018;11;MecaMadrid
3793;;2.19 €;2018;11;MecaMadrid
3794;GRANADAS;0.97 €;2018;11;MecaMadrid
3795;GROSELLA;10.40 €;2018;11;MecaMadrid
3796;GUAYABOS;5.33 €;2018;11;MecaMadrid
3797;HIGOS;4.00 €;2018;11;MecaMadrid
3798;;2.50 €;2018;11;MecaMadrid
3799;;2.00 €;2018;11;MecaMadrid
3800;KIWI;3.90 €;2018;11;MecaMadrid
3801;;2.36 €;2018;11;MecaMadrid
3802;LIMA;1.56 €;2018;11;MecaMadrid
3803;LIMONES;1.01 €;2018;11;MecaMadrid
3804;MANDARINAS;0.92 €;2018;11;MecaMadrid
3805;;1.26 €;2018;11;MecaMadrid
3806;;0.51 €;2018;11;MecaMadrid
3807;;1.20 €;2018;11;MecaMadrid
3808;MANGA;1.00 €;2018;11;MecaMadrid
3809;MANGOS;2.38 €;2018;11;MecaMadrid
3810;MANZANAS;1.05 €;2018;11;MecaMadrid
3811;;1.10 €;2018;11;MecaMadrid
3812;;1.34 €;2018;11;MecaMadrid
3813;;1.27 €;2018;11;MecaMadrid
3814;;1.82 €;2018;11;MecaMadrid
3815;;1.07 €;2018;11;MecaMadrid
3816;;1.55 €;2018;11;MecaMadrid
3817;;1.01 €;2018;11;MecaMadrid
3818;MARACUYA;6.80 €;2018;11;MecaMadrid
3819;MELOCOTONES;1.48 €;2018;11;MecaMadrid
3820;;1.21 €;2018;11;MecaMadrid
3821;MELONES;1.82 €;2018;11;MecaMadrid
3822;;1.50 €;2018;11;MecaMadrid
3823;;1.42 €;2018;11;MecaMadrid
3824;MEMBRILLOS;0.90 €;2018;11;MecaMadrid
3825;MORAS;11.00 €;2018;11;MecaMadrid
3826;NARANJAS;1.12 €;2018;11;MecaMadrid
3827;;0.68 €;2018;11;MecaMadrid
3828;;0.78 €;2018;11;MecaMadrid
3829;NUECES;3.85 €;2018;11;MecaMadrid
3830;OCRA;3.75 €;2018;11;MecaMadrid
3831;PAPAYA GIGANTE;2.67 €;2018;11;MecaMadrid
3832;PAPAYOS;2.89 €;2018;11;MecaMadrid
3833;PERAS;1.23 €;2018;11;MecaMadrid
3834;;1.12 €;2018;11;MecaMadrid
3835;;1.39 €;2018;11;MecaMadrid
3836;;1.96 €;2018;11;MecaMadrid
3837;PIÑAS;1.05 €;2018;11;MecaMadrid
3838;PLATANOS;1.03 €;2018;11;MecaMadrid
3839;;0.62 €;2018;11;MecaMadrid
3840;;0.86 €;2018;11;MecaMadrid
3841;POMELOS;1.02 €;2018;11;MecaMadrid
3842;RESTO DE FRUTAS;0.01 €;2018;11;MecaMadrid
3843;SANDIAS;1.07 €;2018;11;MecaMadrid
3844;UVAS;1.34 €;2018;11;MecaMadrid
3845;;1.18 €;2018;11;MecaMadrid
3846;;1.58 €;2018;11;MecaMadrid
3847;;1.84 €;2018;11;MecaMadrid
3848;;1.44 €;2018;11;MecaMadrid
3849;;2.27 €;2018;11;MecaMadrid
3850;ACELGAS;0.65 €;2018;11;MecaMadrid
3851;AJOS;1.60 €;2018;11;MecaMadrid
3852;ALCACHOFAS;3.39 €;2018;11;MecaMadrid
3853;APIO;0.70 €;2018;11;MecaMadrid
3854;;1.10 €;2018;11;MecaMadrid
3855;BATATAS;0.80 €;2018;11;MecaMadrid
3856;BERENJENAS;1.21 €;2018;11;MecaMadrid
3857;BONIATOS;1.00 €;2018;11;MecaMadrid
3858;BORRAJAS;1.35 €;2018;11;MecaMadrid
3859;BROCOLI;1.43 €;2018;11;MecaMadrid
3860;CALABACINES;1.54 €;2018;11;MecaMadrid
3861;CALABAZAS;0.60 €;2018;11;MecaMadrid
3862;;0.50 €;2018;11;MecaMadrid
3863;CARDOS;0.70 €;2018;11;MecaMadrid
3864;CARLOTAS;0.01 €;2018;11;MecaMadrid
3865;CEBOLLAS;2.60 €;2018;11;MecaMadrid
3866;;0.33 €;2018;11;MecaMadrid
3867;;0.69 €;2018;11;MecaMadrid
3868;;2.78 €;2018;11;MecaMadrid
3869;;1.20 €;2018;11;MecaMadrid
3870;;0.83 €;2018;11;MecaMadrid
3871;CHAMPIÑON;1.55 €;2018;11;MecaMadrid
3872;CHIRIVIAS;1.35 €;2018;11;MecaMadrid
3873;COLES-REPOLLO;1.50 €;2018;11;MecaMadrid
